Product Name,Product Link,Product Price
J&J Baby Oil 500Ml,https://www.carrefour.ke/mafken/en/baby-nourish-toiletries/j-j-baby-oil-500ml/p/9806,1200
J&Jbaby&Shiny 2/In/1 Sham&Cond200Ml,https://www.carrefour.ke/mafken/en/baby-refresh-toiletries/j-jbaby-shiny-2-in-1-sham-cond200ml/p/101977,950
NICE & LOVELY JELLY/CREAM BABY 250G,https://www.carrefour.ke/mafken/en/baby-nourish-toiletries/nice-lovely-jelly-cream-baby-250g/p/211128,895
Cussons Baby S&S Soap 100G,https://www.carrefour.ke/mafken/en/baby-nourish-toiletries/cussons-baby-s-s-soap-100g/p/21252,79
Cussons Baby S&S Perf Jelly 200Ml,https://www.carrefour.ke/mafken/en/baby-nourish-toiletries/cussons-baby-s-s-perf-jelly-200ml/p/21255,224
J&J Baby Oil 200Ml,https://www.carrefour.ke/mafken/en/baby-nourish-toiletries/j-j-baby-oil-200ml/p/9802,664
BALLET BABY WASH & SHAMPOO 240ML,https://www.carrefour.ke/mafken/en/baby-bath-toiletries/ballet-baby-wash-shampoo-240ml/p/99576,380
Vaseline Pj Moisturize and protect baby delicate skin 100 pure petroleum jelly 95ML,https://www.carrefour.ke/mafken/en/baby-nourish-toiletries/vaseline-p-jelly-baby95ml/p/14291,150
Cussons Baby M&G Soap 100G,https://www.carrefour.ke/mafken/en/baby-bath-toiletries/cussons-baby-m-g-soap-100g/p/21233,79
NICE & LOVELY S/CALM BABY OIL 100ML,https://www.carrefour.ke/mafken/en/baby-nourish-toiletries/nice-lovely-s-calm-baby-oil-100ml/p/211127,650
NICE & LOVELY JELLY/CREAM BABY 150G,https://www.carrefour.ke/mafken/en/baby-nourish-toiletries/nice-lovely-jelly-cream-baby-150g/p/211130,595
NICE & LOVELY BABY LOTION 300ML,https://www.carrefour.ke/mafken/en/baby-nourish-toiletries/nice-lovely-baby-lotion-300ml/p/211126,750
Dove Baby Headtotoewash Sensit200Ml,https://www.carrefour.ke/mafken/en/baby-refresh-toiletries/dove-baby-headtotoewash-sensit200ml/p/110913,536
Ballet Baby Soap Regular 100G,https://www.carrefour.ke/mafken/en/baby-bath-toiletries/ballet-baby-soap-regular-100g/p/3034,86
Cussons Baby S&S Oil 200Ml,https://www.carrefour.ke/mafken/en/baby-nourish-toiletries/cussons-baby-s-s-oil-200ml/p/21258,420
J&J BABY SHAMPOO 200ML,https://www.carrefour.ke/mafken/en/baby-bath-toiletries/j-j-baby-shampoo-200ml/p/9816,990
Cussons Baby M&G Unperf Jelly 200Ml,https://www.carrefour.ke/mafken/en/baby-nourish-toiletries/cussons-baby-m-g-unperf-jelly-200ml/p/21236,224
Cussons Baby M&G Unperf Jelly 50Ml,https://www.carrefour.ke/mafken/en/baby-nourish-toiletries/cussons-baby-m-g-unperf-jelly-50ml/p/21234,80
Nice & Lovely Perfumed Baby Jelly 50g,https://www.carrefour.ke/mafken/en/baby-nourish-toiletries/n-l-perfumed-baby-jelly-50g/p/42065,170
J&J Baby P/Jelly Unscent 250Ml,https://www.carrefour.ke/mafken/en/baby-bath-toiletries/j-j-baby-p-jelly-unscent-250ml/p/9840,500
J&J Baby Bedtime Bath 500Ml,https://www.carrefour.ke/mafken/en/baby-refresh-toiletries/j-j-baby-bedtime-bath-500ml/p/84442,1920
J&J Baby Moist Lotion 200Ml,https://www.carrefour.ke/mafken/en/baby-nourish-toiletries/j-j-baby-moist-lotion-200ml/p/9808,1020
GROUNDED BABY BODY WASH REFILL L 1L,https://www.carrefour.ke/mafken/en/baby-bath-toiletries/grounded-baby-body-wash-refill-l-1l/p/190658,1719
Cool&Cool Baby Milk Lotion 500Ml,https://www.carrefour.ke/mafken/en/baby-refresh-toiletries/cool-cool-baby-milk-lotion-500ml/p/114030,1013
Disney My Little Pony Bubble Bath And Shampoo 475ml,https://www.carrefour.ke/mafken/en/kids-shower-gel/disney-my-little-pony-bath-sha475ml/p/117333,1065
Shea Moisture Raw Shea Chamomile And Argan Oil Baby Lotion 384ml,https://www.carrefour.ke/mafken/en/baby-nourish-toiletries/shea-m-r-s-c-a-oil-baby-h-lotio13oz/p/97239,3200
Bby Brush & Comb Le15347,https://www.carrefour.ke/mafken/en/potty-seats/bby-brush-comb-le15347/p/44509,265
NUK TOILET TRAINER NETURAL GREY,https://www.carrefour.ke/mafken/en/potty-seats/nuk-toilet-trainer-netural-grey/p/97625,1719
NUK TOILET TRAINER GIRL PETRO,https://www.carrefour.ke/mafken/en/potty-seats/nuk-toilet-trainer-girl-petro/p/97623,1719
NUK TOILET TRAINER GIRL BERRY,https://www.carrefour.ke/mafken/en/potty-seats/nuk-toilet-trainer-girl-berry/p/97622,1719
Baby Banda Toddler Neck Pillow,https://www.carrefour.ke/mafken/en/bed-accessories/baby-banda-toddler-neck-pillow/p/71855,565
Baby Banda Standard Breastfeeding Pillow,https://www.carrefour.ke/mafken/en/bed-accessories/baby-std-breastfeeding-pillow/p/71852,1275
NUK COT SHEET(60CM X 90CM),https://www.carrefour.ke/mafken/en/bed-accessories/nuk-cot-sheet-60cm-x-90cm-/p/97637,3380
Baby Banda Premium Breastfeeding Pillow,https://www.carrefour.ke/mafken/en/bed-accessories/baby-prem-breastfeeding-pillow/p/71851,1770
Momeasy 46711 Height Adjusting Baby Walker 6+ Months,https://www.carrefour.ke/mafken/en/walkers/m-easy-baby-walker-46711/p/186479,5230
M/EASY FRUIT FEEDER 45501,https://www.carrefour.ke/mafken/en/baby-cups-beakers/m-easy-fruit-feeder-45501/p/186462,390
Momeasy 45815 Breast Pump Gift Set Clear/Blue,https://www.carrefour.ke/mafken/en/baby-cups-beakers/m-easy-breast-pump-gift-set-45815/p/186468,2850
BREASTMILK STORAGE BAGS 45814,https://www.carrefour.ke/mafken/en/baby-cups-beakers/breastmilk-storage-bags-45814/p/186454,625
JB BB STRIPE SIPPER W/STRAW LE19125,https://www.carrefour.ke/mafken/en/baby-cups-beakers/jb-bb-stripe-sipper-w-straw-le19125/p/71414,550
M/EASY TRAINING CUP 450ML 46509,https://www.carrefour.ke/mafken/en/baby-cups-beakers/m-easy-training-cup-450ml-46509/p/186447,525
Momeasy 46508 Training Cup 350ml Blue/Red,https://www.carrefour.ke/mafken/en/baby-cups-beakers/m-easy-training-cup-350ml-46508/p/186445,475
JB BABY CUP WITH HARD SPOUT LE19126,https://www.carrefour.ke/mafken/en/baby-cups-beakers/jb-baby-cup-with-hard-spout-le19126/p/71415,620
BABY PULL TIP SPORT BOTTLE 330ML,https://www.carrefour.ke/mafken/en/baby-cups-beakers/baby-pull-tip-sport-bottle-330ml/p/44505,259
MOM EASY N/SPILL TRAINING CUP 45233,https://www.carrefour.ke/mafken/en/baby-cups-beakers/mom-easy-n-spill-training-cup-45233/p/129740,460
Momeasy 46510 Training Cup 400ml,https://www.carrefour.ke/mafken/en/baby-cups-beakers/m-easy-training-cup-400ml-46510/p/186446,490
TOMMEE BABY 5 FEEDING SPOONS,https://www.carrefour.ke/mafken/en/baby-cups-beakers/tommee-baby-5-feeding-spoons/p/8656,2075
JB BBY CLIP/N/CUP W/SPOUT LE19127,https://www.carrefour.ke/mafken/en/baby-cups-beakers/jb-bby-clip-n-cup-w-spout-le19127/p/71416,500
Momeasy 46507 Training Cup 300ml,https://www.carrefour.ke/mafken/en/baby-cups-beakers/m-easy-training-cup-300ml-46507/p/186444,460
MEDELA HARMONY FLEX,https://www.carrefour.ke/mafken/en/baby-cups-beakers/medela-harmony-flex/p/156987,7205
TOMMIE TIPPEE SIPPEE CUP 447829,https://www.carrefour.ke/mafken/en/baby-cups-beakers/tommie-tippee-sippee-cup-447829/p/8632,2040
AVENT BABY AVENT SEALING DISCS 6,https://www.carrefour.ke/mafken/en/baby-cups-beakers/avent-baby-avent-sealing-discs-6/p/2943,338
JUNGLE BUDDIES FRESH FRUIT FEEDER,https://www.carrefour.ke/mafken/en/baby-cups-beakers/jungle-buddies-fresh-fruit-feeder/p/129781,425
Twistshake Kid Cup 12+ Months 360ml Pink,https://www.carrefour.ke/mafken/en/baby-cups-beakers/twistshake-kid-cup-360ml-12-m-pink/p/215154,2305
Twistshake Kid Cup 12+ Months 360ml Grey,https://www.carrefour.ke/mafken/en/baby-cups-beakers/twistshake-kid-cup-360ml-12-m-grey/p/215156,2305
Twistshake Feeding Spoon Set 3 Pieces 6+ Months Black,https://www.carrefour.ke/mafken/en/baby-cups-beakers/twistshake-3xfeeding-spoon-6m-black/p/215133,2660
5 PACK PLATE ASSRTED JUNGLE BUDDIES,https://www.carrefour.ke/mafken/en/baby-cups-beakers/5-pack-plate-assrted-jungle-buddies/p/118936,445
MOMEASY NB BABY FEEDING SET 45622,https://www.carrefour.ke/mafken/en/baby-cups-beakers/momeasy-nb-baby-feeding-set-45622/p/110724,2880
TOMMEE BABY 2 TEATS FAST FLOW,https://www.carrefour.ke/mafken/en/teat/tommee-baby-2-teats-fast-flow/p/8645,1050
BBY WIDE NECK SILICONE NIPPLE 2PK,https://www.carrefour.ke/mafken/en/teat/bby-wide-neck-silicone-nipple-2pk/p/44503,275
JB BBY BTL SIL NIPLE 240ML LE19122,https://www.carrefour.ke/mafken/en/bottle/jb-bby-btl-sil-niple-240ml-le19122/p/71410,280
TOMMEE BABY 2 TEATS SLOW FLOW,https://www.carrefour.ke/mafken/en/teat/tommee-baby-2-teats-slow-flow/p/70934,1045
Jb Bby Btl/Nipple Cleaning Brush,https://www.carrefour.ke/mafken/en/bottle/jb-bby-btl-nipple-cleaning-brush/p/71419,515
JB BB CEREAL FEEDER W/SPOUT LE15354,https://www.carrefour.ke/mafken/en/bottle/jb-bb-cereal-feeder-w-spout-le15354/p/71412,485
JUNGLE BUDDIES SILCN FEEDING BOTTLE,https://www.carrefour.ke/mafken/en/bottle/jungle-buddies-silcn-feeding-bottle/p/129779,615
MOM EASY STANDARD PP F/B 120ML44603,https://www.carrefour.ke/mafken/en/bottle/mom-easy-standard-pp-f-b-120ml44603/p/129730,385
TOMMEE BABY 2 TEATS MEDIUM FLOW,https://www.carrefour.ke/mafken/en/teat/tommee-baby-2-teats-medium-flow/p/8644,1050
BBY FEEDING BOTTLE WITH HANDLE 8OZ,https://www.carrefour.ke/mafken/en/bottle/bby-feeding-bottle-with-handle-8oz/p/44499,340
JUNGLE BUDDIES LIL SQUEEZE FEEDER,https://www.carrefour.ke/mafken/en/bottle/jungle-buddies-lil-squeeze-feeder/p/129778,460
Twistshake 360 Baby Cup 6 Months Pastel Grey,https://www.carrefour.ke/mafken/en/bottle/twistshake-360-cup-6-m-pastel-grey/p/215187,2465
Twistshake Anti Colic Baby Bottle 260ml Champagne,https://www.carrefour.ke/mafken/en/bottle/twistshake-anti-colic-260ml-champgn/p/215162,2130
MOM EASY WIDE-NECK PP F/B 44761,https://www.carrefour.ke/mafken/en/bottle/mom-easy-wide-neck-pp-f-b-44761/p/129736,500
MEDELA BREAST M.S.BAGS 50P YELLOW,https://www.carrefour.ke/mafken/en/bottle/medela-breast-m-s-bags-50p-yellow/p/89766,4420
Twistshake Anti Colic Baby Bottle 180ml Pink,https://www.carrefour.ke/mafken/en/bottle/twistshake-anti-colic-180ml-pink/p/215147,1955
Twistshake Anti Colic Glass Baby Bottle 260ml Blue,https://www.carrefour.ke/mafken/en/bottle/twstshk-anti-colic-glass-260ml-blue/p/215170,5150
JB BB WIDE BTL W/NIPLE 240ML E19123,https://www.carrefour.ke/mafken/en/bottle/jb-bb-wide-btl-w-niple-240ml-e19123/p/71411,360
MOM EASY STANDARD PP F/B 240ML44604,https://www.carrefour.ke/mafken/en/bottle/mom-easy-standard-pp-f-b-240ml44604/p/129731,465
BBY WIDE NECK B0TTLE W/HANDLE 8OZ,https://www.carrefour.ke/mafken/en/bottle/bby-wide-neck-b0ttle-w-handle-8oz/p/44501,475
Twistshake 360 Baby Cup 6+ Months 230ml Pastel Blue,https://www.carrefour.ke/mafken/en/bottle/twistshake-360-cup-6-m-pastel-blue/p/215186,2465
Twistshake Anti Colic Baby Bottle 260ml Pink,https://www.carrefour.ke/mafken/en/bottle/twistshake-anti-colic-260ml-pink/p/215160,2130
Twistshake Straw Cup 6 Months 360ml Green,https://www.carrefour.ke/mafken/en/bottle/twistshake-straw-cup-360ml-6m-green/p/215171,2305
Twistshake Straw Cup 6 Months 360ml Purple,https://www.carrefour.ke/mafken/en/bottle/twistshake-straw-cup-360ml-6m-prpl/p/215172,2305
NUK SILICONE 1ST CHOISE1'S SOOTHER,https://www.carrefour.ke/mafken/en/pacifiers-soothers/nuk-silicone-1st-choise1-s-soother/p/97595,604
TWISTSHAKE PACIFIER BLACK/WHITE 6+M,https://www.carrefour.ke/mafken/en/pacifiers-soothers/twistshake-pacifier-black-white-6-m/p/215122,1499
Arla Lactofree Fresh Cheese Garlic & Herbs 200G,https://www.carrefour.ke/mafken/en/organic-sliced-cheese/arla-l-free-cheese-garlic-herbs200g/p/193135,695
Arla Lactofree Fresh Cheese Garlic & Herbs 200G,https://www.carrefour.ke/mafken/en/organic-sliced-cheese/arla-l-free-cheese-garlic-herbs200g/p/193135,695
Karen Fork Organic Eggs 30 Pieces,https://www.carrefour.ke/mafken/en/organic-eggs/karen-fork-organic-eggs-30pack/p/210144,672
KAREN FORK ORGANIC EGGS 15PACK,https://www.carrefour.ke/mafken/en/organic-eggs/karen-fork-organic-eggs-15pack/p/209815,384
Wingu Organicanic Eggs 15Pcs,https://www.carrefour.ke/mafken/en/organic-eggs/wingu-organic-eggs-15pcs/p/158474,465
REAL KIENYEJI EGGS 30 PACK,https://www.carrefour.ke/mafken/en/organic-eggs/real-kienyeji-eggs-30-pack/p/220775,1593
Karen Fork Organic Eggs 6 Pieces,https://www.carrefour.ke/mafken/en/organic-eggs/karen-fork-organic-eggs-6pack/p/210090,151
REAL KIENYEJI EGGS 15 PACK,https://www.carrefour.ke/mafken/en/organic-eggs/real-kienyeji-eggs-15-pack/p/220774,799
The Good Diet Eggs X 15 Pieces,https://www.carrefour.ke/mafken/en/organic-eggs/the-good-diet-eggs-x-15/p/46591,309
Wingu Organic Free Range Eggs X6 Pieces,https://www.carrefour.ke/mafken/en/organic-eggs/wingu-organic-free-range-eggsx6/p/55324,185
Real Kienyeji Eggs- 6 Pack,https://www.carrefour.ke/mafken/en/organic-eggs/real-kienyeji-eggs-6-pack/p/220773,320
Brookside Lactose Free Milk 1L - Long Life,https://www.carrefour.ke/mafken/en/lactose-free/brookside-lactose-free-uht-milk1l/p/153356,198
GORO NO 470 GL FREE LASAGNE 250G,https://www.carrefour.ke/mafken/en/keto-gluten-free/goro-no-470-gl-free-lasagne-250g/p/160736,700
Granoro Fusilli 477 Gluten-Free Pasta 400g,https://www.carrefour.ke/mafken/en/keto-gluten-free/granoro-fusili-477-gluten-free-400g/p/186533,645
LIVE LIFE G/F ALMOND M/F BLANCH500G,https://www.carrefour.ke/mafken/en/keto-gluten-free/live-life-g-f-almond-m-f-blanch500g/p/98871,2799
GORO NO 472 GL FREE SPAGHETTI 400G,https://www.carrefour.ke/mafken/en/keto-gluten-free/goro-no-472-gl-free-spaghetti-400g/p/160737,645
Live Life Well Potato Starch 750g,https://www.carrefour.ke/mafken/en/keto-gluten-free/live-life-well-potato-starch-750g/p/52420,1099
GORO NO 477 GL FREE PENNE 400G,https://www.carrefour.ke/mafken/en/keto-gluten-free/goro-no-477-gl-free-penne-400g/p/160738,645
Vitalia Gluten Free Penne Rigate Pasta 250g,https://www.carrefour.ke/mafken/en/keto-gluten-free/vitalia-gluten-f-pasta-p-rigate250g/p/94268,608
Nature's Choice Gluten Free Tapioca Flour 500g,https://www.carrefour.ke/mafken/en/keto-gluten-free/nature-s-choice-gf-tapioca-flou500g/p/51579,895
Doves Gluten Free Bicarbonate Of Soda 200G,https://www.carrefour.ke/mafken/en/keto-gluten-free/doves-g-f-bicarbonate-of-soda-200g/p/52451,599
GORO NO 469 GL FREE CANNELON 250G,https://www.carrefour.ke/mafken/en/keto-gluten-free/goro-no-469-gl-free-cannelon-250g/p/160735,750
Carrefour Gluten Free Fusilli Pasta 500g,https://www.carrefour.ke/mafken/en/keto-gluten-free/crf-no-gluten-fusilli-500g-/p/18531,819
Sante Granola Oat And Chocolate Bar 40g,https://www.carrefour.ke/mafken/en/keto-gluten-free/sante-g-free-granola-b-oat-choco40g/p/92474,173
Sante Green Tree Oat And Honey Granola Bar 40g,https://www.carrefour.ke/mafken/en/keto-gluten-free/sante-g-free-granola-b-oat-honey40g/p/92476,173
Aspa Sweet Sugar Free Aspartame Sweetener 150 Pieces,https://www.carrefour.ke/mafken/en/sugar-free/aspasweet-aspartame-sweetener-150s/p/48737,624
Sweet’N Low  Calorie Sweetener Tablets 300 Pieces,https://www.carrefour.ke/mafken/en/sugar-free/sweet-low-tablets-300-s/p/63878,715
Peptang Redplum Sugar Free Pet Jam 500g,https://www.carrefour.ke/mafken/en/sugar-free/peptang-redplum-jam-s-f-500g-pet/p/69666,315
Sweet’N Low  Calorie Sweetener 50 Pieces,https://www.carrefour.ke/mafken/en/sugar-free/sweet-low-sachets-50-s/p/63884,443
NuVita  No Added Sugar Oat Cookies200G,https://www.carrefour.ke/mafken/en/sugar-free/nuvita-no-added-s-oat-cookies200g/p/212718,185
NuVita Westbury'S Sugar Free Biscuits 200G,https://www.carrefour.ke/mafken/en/sugar-free/nuvita-westbury-s-sugarfree-200g/p/100922,243
Peptang Mixed Fruit Sugar Free Jam 500g,https://www.carrefour.ke/mafken/en/sugar-free/peptang-mixed-fruit-jam-s-f500g-pet/p/69669,315
NuVita  No Added Sugar Cashew Cookie200G,https://www.carrefour.ke/mafken/en/sugar-free/nuvita-no-added-s-cashew-cookie200g/p/212719,180
NuVita sugar Free Short Cake Biscuits 100G,https://www.carrefour.ke/mafken/en/sugar-free/nuvita-shortcake-sugarfree-100gm/p/100927,99
Sweet’N Low  Calorie Sweetener 50 Pieces,https://www.carrefour.ke/mafken/en/sugar-free/sweet-low-stevia-sachets-50-s/p/63885,534
NuVita Sugar Free Short Bread Biscuits 200G,https://www.carrefour.ke/mafken/en/sugar-free/nuvita-sugarfree-s-b-biscuits200g/p/100928,324
Sweet'N Low Sugar Jar 80g,https://www.carrefour.ke/mafken/en/sugar-free/sweet-low-jar-80g/p/63882,755
Sweet'N Low Sugar Jar 40g,https://www.carrefour.ke/mafken/en/sugar-free/sweet-low-jar-40g/p/63881,520
Rude Health Ultimate Almod Gluten Free 1000Ml,https://www.carrefour.ke/mafken/en/other-free-from-food/rude-health-ultimate-almod-gf1000ml/p/230054,899
Natures Choice Fine Pink Himalayan Salt 600g,https://www.carrefour.ke/mafken/en/other-free-from-food/nature-s-choice-p-h-salt-fine-600g/p/69622,990
BIO3 TEA WEIGHT CONTROL 25'S,https://www.carrefour.ke/mafken/en/other-free-from-food/bio3-tea-weight-control-25-s/p/39767,1399
Naturalli Chia Seeds 100g,https://www.carrefour.ke/mafken/en/other-free-from-food/naturalli-chia-seeds-100g/p/39693,199
BIO3 TEA ORIENTAL GREEN 25'S,https://www.carrefour.ke/mafken/en/other-free-from-food/bio3-tea-oriental-green-25-s/p/39768,999
Sossi Soya Beef 145G,https://www.carrefour.ke/mafken/en/other-free-from-food/sossi-soya-beef-145g/p/82471,80
Nature's Choice Bentonite Clay 200g,https://www.carrefour.ke/mafken/en/other-free-from-food/nature-s-choice-bentonite-clay-200g/p/51585,1190
NATURALLI SPIRULINA 100G,https://www.carrefour.ke/mafken/en/other-free-from-food/naturalli-spirulina-100g/p/39696,1599
Sossi Soya Mince 145G,https://www.carrefour.ke/mafken/en/other-free-from-food/sossi-soya-mince-145g/p/27634,80
Nature's Choice Himalayan Pink Salt 600g,https://www.carrefour.ke/mafken/en/other-free-from-food/nature-s-choice-p-h-salt-coarse600g/p/69623,990
Sue's Naturals Infusion Colon Flush 100 gr,https://www.carrefour.ke/mafken/en/other-free-from-food/sues-infusion-colon-flush-100g/p/17458,1400
Rude Health Oat Drink Gluten Free 1000Ml,https://www.carrefour.ke/mafken/en/other-free-from-food/rude-health-oat-drink-gf-1000ml/p/230057,899
Sossi Soya Chunks 70G,https://www.carrefour.ke/mafken/en/other-free-from-food/sossi-soya-chunks-70g/p/27630,45
Nature's Choice Fine Sea Salt 1kg,https://www.carrefour.ke/mafken/en/other-free-from-food/nature-s-choice-sea-salt-fine-1kg/p/69626,790
Naturalli Baobob Fruit Powder 75g,https://www.carrefour.ke/mafken/en/other-free-from-food/naturalli-baobob-fruit-powder-75g/p/39695,199
Rude Health Almond Drink Gluten Free 1000Ml,https://www.carrefour.ke/mafken/en/other-free-from-food/rude-health-almond-drink-gf-1000ml/p/230055,899
Kamili Bi Carbonate Of Soda 100g,https://www.carrefour.ke/mafken/en/other-free-from-food/kamili-bi-carbonate-of-soda-100g/p/21997,45
Sossi Soya Beef 70G,https://www.carrefour.ke/mafken/en/other-free-from-food/sossi-soya-beef-70g/p/82470,45
Sossi Soya Mince 70G,https://www.carrefour.ke/mafken/en/other-free-from-food/sossi-soya-mince-70g/p/27633,45
Sossi Soya Chunks 145G,https://www.carrefour.ke/mafken/en/other-free-from-food/sossi-soya-chunks-145g/p/27631,80
NUTRO TASTY CRACKER SALTED 42G,https://www.carrefour.ke/mafken/en/other-free-from-food/nutro-tasty-cracker-salted-42g/p/39824,48
Sossi Soya Chunks 35G,https://www.carrefour.ke/mafken/en/other-free-from-food/sossi-soya-chunks-35g/p/27629,25
Rude Health Coconut Drink Gluten Free 1000Ml,https://www.carrefour.ke/mafken/en/other-free-from-food/rude-health-coconut-drink-gf-1000ml/p/230058,899
Nature's Choice Celery Salt Shaker 300g,https://www.carrefour.ke/mafken/en/other-free-from-food/nature-s-choice-celery-salt-sha300g/p/69630,590
Tbc Acai Berry Juice Drink 1L,https://www.carrefour.ke/mafken/en/organic-juices/tbc-acai-berry-juice-1l/p/39463,599
Ktc Natural Strength Lemon Juice 250Ml,https://www.carrefour.ke/mafken/en/organic-juices/ktc-lemon-juice-250ml/p/106369,299
The Berry Company Goji Berry Juice 1L,https://www.carrefour.ke/mafken/en/organic-juices/tbc-goji-berry-juice-1l/p/39461,599
Basil Seed Lychee Juice 290Ml,https://www.carrefour.ke/mafken/en/organic-juices/basil-seed-lychee-juice-290ml/p/217409,290
The Berry Company Superberry Purple Ambient Juice 1L,https://www.carrefour.ke/mafken/en/organic-juices/tbc-superberry-purple-ambit-juice1l/p/39458,599
Tbc Cranberry Juice Drink 1L,https://www.carrefour.ke/mafken/en/organic-juices/tbc-cranberry-juice-1l/p/39464,599
The Berry Company Superberry Red Ambient Juice 1L,https://www.carrefour.ke/mafken/en/organic-juices/tbc-superberry-red-ambit-juice-1l/p/39457,599
The Berry Company Blue Berry Juice Drink 1L,https://www.carrefour.ke/mafken/en/organic-juices/tbc-blueberry-juice-1l/p/39462,599
Ecomil No Added Sugar Gluten Free Oat Drink 1L,https://www.carrefour.ke/mafken/en/organic-juices/ecomil-g-f-oat-drink-nas-1l/p/106370,599
Healthy Kajuju Salted Caramel Energy Bites 300g,https://www.carrefour.ke/mafken/en/cereal-bars/healthy-kajuju-salted-caramel-b300g/p/158933,1105
Elbbin Shapies Choco Pillows 500G,https://www.carrefour.ke/mafken/en/corn-flakes/elbbin-s-shapies-choco-pillows-500g/p/185318,580
Healthy Kajuju Salted Caramel Energy Bites 90g,https://www.carrefour.ke/mafken/en/cereal-bars/healthy-kajuju-salted-caramel-b-90g/p/158932,365
Healthy Kajuju Chocolate Chip Snack Bar 65g,https://www.carrefour.ke/mafken/en/cereal-bars/healthy-k-chocolate-chip-bar-65g/p/191565,239
Healthy Kajuju Peanut Protein Snack Bar 65g,https://www.carrefour.ke/mafken/en/cereal-bars/healthy-kajuju-peanut-protein-b-65g/p/158939,239
Healthy Kajuju Peanut Protein Energy Bites 90g,https://www.carrefour.ke/mafken/en/cereal-bars/healthy-kajuju-peanut-protein-b-90g/p/158930,365
Healthy Kajuju Almond And Cacao Energy Bites 90g,https://www.carrefour.ke/mafken/en/cereal-bars/healthy-kajuju-almo-cacao-bites-90g/p/158924,365
Carrefour Bio Organic Oat Flakes 500g,https://www.carrefour.ke/mafken/en/corn-flakes/crf-bio-org-flakes-500g/p/211423,599
CORN FLAKES WITH HONEY & NUTS 375G,https://www.carrefour.ke/mafken/en/corn-flakes/corn-flakes-with-honey-nuts-375g/p/145277,850
Clovers Golden Sweet Corn 425G,https://www.carrefour.ke/mafken/en/corn-flakes/clovers-golden-sweet-corn-425g/p/170934,145
Carrefour Bio Red Fruits Jam 760g,https://www.carrefour.ke/mafken/en/corn-flakes/crf-bio-red-fruits-jam-760g-/p/211439,1299
Elbbin Shapies Chocolatey Hoops Cereal 210G,https://www.carrefour.ke/mafken/en/corn-flakes/elbbin-sshapies-choco-hoops-210g/p/210410,260
Healthy Kajuju Granola Snack Bar 65g,https://www.carrefour.ke/mafken/en/cereal-bars/healthy-kajuju-granola-bar-65g/p/158936,239
Elbbin Shapies Choco Pillows 350G,https://www.carrefour.ke/mafken/en/corn-flakes/elbbin-s-shapies-choco-pillows-350g/p/185317,420
Healthy Kajuju Ginger Snack Bar 65g,https://www.carrefour.ke/mafken/en/cereal-bars/healthy-kajuju-ginger-bar-65g/p/158938,239
Healthy Kajuju Mango Banana And Pineapple Snack Bar 65g,https://www.carrefour.ke/mafken/en/cereal-bars/healthy-k-mango-ban-pin-bar-65g/p/191564,239
Elbbin Shapies Choco Hoops 350G,https://www.carrefour.ke/mafken/en/corn-flakes/elbbin-s-shapies-choco-hoops-350g/p/185315,400
CRF BIO TRADITIONAL CRUNCHY MUESLI,https://www.carrefour.ke/mafken/en/corn-flakes/crf-bio-traditional-muesli-500g/p/211412,999
Healthy Kajuju Cashew And Ginger Energy Bites 90g,https://www.carrefour.ke/mafken/en/cereal-bars/healthy-kajuju-cashew-g-bites-90g/p/158928,365
Nairn’s Gluten Free Oaties 160g,https://www.carrefour.ke/mafken/en/oats/nairn-s-g-f-oaties-160g/p/161421,479
Healthy Kajuju Lemon Snack Bar 65g,https://www.carrefour.ke/mafken/en/cereal-bars/healthy-kajuju-lemon-bar-65g/p/158940,239
Carrefour Bio Organic Hazelnuts And Chocolate Cereals 375g,https://www.carrefour.ke/mafken/en/corn-flakes/crf-bio-cereals-choc-hazel-375g/p/211413,1199
Elbbin Oat Wheat Bran Fillows500G,https://www.carrefour.ke/mafken/en/oats/elbbin-s-oat-wheat-bran-fillows500g/p/185320,485
Elbbin Oat Wheat Bran Fillows Breakfast Cereal 210G,https://www.carrefour.ke/mafken/en/oats/elbbin-s-oat-wheat-bran-fillows210g/p/185321,220
Winnie's Pure Health Organic Honey 1Kg,https://www.carrefour.ke/mafken/en/honey/wnnies-p-health-honey-jar-1kg/p/27581,833
Winnie's Pure Health Organic Honey 500g,https://www.carrefour.ke/mafken/en/honey/wnnies-p-health-honey-jar-500g/p/27580,454
Oak Natural Honey 1kg,https://www.carrefour.ke/mafken/en/honey/natural-honey-jar-1kg/p/142352,700
Floydeez Sweet Mabuyu 100G,https://www.carrefour.ke/mafken/en/organic-dry-nuts-fruits/floydeez-sweet-mabuyu-100g/p/179348,100
MJ’s Pure Australian Honey 500g,https://www.carrefour.ke/mafken/en/honey/mj-australian-squeeze-honey-500gm/p/142341,728
Sesia Pure Honey Jar 2Kg,https://www.carrefour.ke/mafken/en/honey/sesia-honey-jar-2kg/p/193050,1490
Floydeez Sweet Chilli Mabuyu 100G,https://www.carrefour.ke/mafken/en/organic-dry-nuts-fruits/floydeez-sweet-chilli-mabuyu-100g/p/179347,100
Sesia Honey 1Kg,https://www.carrefour.ke/mafken/en/honey/sesia-honey-jar-1kg/p/128834,795
Oak Natural Honey 500g,https://www.carrefour.ke/mafken/en/honey/natural-honey-squeeze-500g/p/142353,380
